lift_id,lift_number,building_name,block_no,road_name,postal_code,pto_expiry_date,pto_status
L59503,VPL1,na,3H,JALAN ISHAK,419379,na,Suspended
L69279,6,na,3,SERAYA AVENUE,628209,na,Suspended
L41174,HL1,na,42,KEW DRIVE,467970,na,Suspended
L67614,PL1,HOLY INNOCENTS' HIGH SCHOOL,1191,UPPER SERANGOON ROAD,534786,na,Suspended
L37223,VPL1,na,4,DALKEITH ROAD,299619,na,Suspended
L41319,1,na,11,JALAN LEMBAH KALLANG,339567,na,Suspended
L101280,R1D,MARINA SQUARE EXTENTION,6,RAFFLES BOULEVARD,39594,na,Suspended
L101281,R2D,MARINA SQUARE EXTENTION,6,RAFFLES BOULEVARD,39594,na,Suspended
L59437,1,na,121,UPPER ALJUNIED ROAD,367878,na,Suspended
L38605,3,na,20,OLD TOH TUCK ROAD,597655,na,Suspended
L40826,CG3,Carros Centre,60,JALAN LAM HUAT,737869,na,Suspended
L40827,CG4,Carros Centre,60,JALAN LAM HUAT,737869,na,Suspended
L40828,CG5,Carros Centre,60,JALAN LAM HUAT,737869,na,Suspended
L40829,CG10,Carros Centre,60,JALAN LAM HUAT,737869,na,Suspended
L40830,CG11,Carros Centre,60,JALAN LAM HUAT,737869,na,Suspended
L17136,B,na,20,ST. GEORGES ROAD,321020,na,Suspended
L17868,B,na,14,ST. GEORGES ROAD,320014,na,Suspended
L60754,HL1,HILLSTA CONDOMINIUM,34,PHOENIX ROAD,668185,na,Suspended
L62440,HL1,na,73,JALAN REDOP,808619,na,Suspended
L106074,VPL1,LOYANG VALLLEY,200,LOYANG AVENUE,509058,Pending,Active
L76458,CL3,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L89996,33C,na,33C,NIM ROAD,805072,na,Suspended
L31487,VPL01,na,122,MIDDLE ROAD,188973,na,Suspended
L12440,C,na,190,LORONG 6 TOA PAYOH,310190,na,Suspended
L66780,1,na,32/A-D,SOUTH BRIDGE ROAD,58667,na,Suspended
L65180,A,na,20,JOO KOON CRESCENT,629020,na,Suspended
L109521,1,na,4b,RAMBAI ROAD,556323,na,Suspended
L110152,1,na,80,BELMONT ROAD,269905,na,Suspended
L110155,PL1,na,11,YAN KIT ROAD,88263,na,Suspended
L110179,PL11,Atelier Villas,21,YIO CHU KANG DRIVE,786289,na,Suspended
L110196,HE1,na,14,CHIAP GUAN AVENUE,549876,na,Suspended
L110340,HL2,HELIONS RESIDENCES,15 #19-01,CAIRNHILL CIRCLE,229815,na,Suspended
L110392,L280,EUHABITAT,280,JALAN EUNOS,415842,na,Suspended
L76876,10,GLENEAGLES HOSPITAL (HOSPITAL BLK),6A,NAPIER ROAD,258500,na,Suspended
L110405,PL1,na,586,SERANGOON ROAD,218200,na,Suspended
L110408,HL1,na,25,SARACA ROAD,807371,na,Suspended
L110409,1 (Car Lift),na,11,SANDY ISLAND,98424,na,Suspended
L110411,PL1,na,10,TUAS SOUTH STREET 6,636961,na,Suspended
L110412,PL34,AMANUSA,69,YIO CHU KANG DRIVE,786313,na,Suspended
L110422,HL1,na,6,INGGU ROAD,757375,na,Suspended
L110424,VPL1,NEWEST,3 #03-10,WEST COAST DRIVE,128021,na,Suspended
L110433,SL01,RV POINT,233,RIVER VALLEY ROAD,238291,na,Suspended
L110434,G2,na,50,TUAS WEST DRIVE,638408,na,Suspended
L110435,PL7,na,8,SENTOSA GATEWAY,98269,na,Suspended
L110436,PL8,na,8,SENTOSA GATEWAY,98269,na,Suspended
L110441,19A,na,19A,NIM ROAD,805040,na,Suspended
L110445,HL1,na,6,FRANKEL AVENUE,458135,na,Suspended
L110454,PL1,na,72,ANDREWS TERRACE,757423,na,Suspended
L34774,HL1,na,5,LIM AH PIN ROAD,547821,na,Suspended
L66874,P1,na,1,DRAYCOTT PARK,259385,na,Suspended
L32759,StairLift 1,BIG BOX,1,VENTURE AVENUE,608521,na,Suspended
L33459,VPL1,na,21B,YARWOOD AVENUE,588014,na,Suspended
L112146,HL01,na,22A,OLIVE ROAD,298277,Pending,Active
L112310,1,na,1,TANGLIN HALT CLOSE,0,na,Suspended
L112311,2,na,1,TANGLIN HALT CLOSE,0,na,Suspended
L112393,1,na,48,NASSIM ROAD,258433,na,Suspended
L112394,2,na,48,NASSIM ROAD,258433,na,Suspended
L112426,1,na,1,FOURTH LOK YANG ROAD,629699,na,Suspended
L112734,2,na,49,SUNGEI KADUT LOOP,729492,na,Suspended
L63069,1,na,31,JERVOIS ROAD,249080,na,Suspended
L63070,2,na,31,JERVOIS ROAD,249080,na,Suspended
L42001,CL1,MSC Building,71,TAGORE LANE,787496,Pending,Active
L42002,CL2,MSC Building,71,TAGORE LANE,787496,Pending,Active
L114106,PL1,na,12,JOO KOON ROAD,628975,na,Suspended
L114196,P1,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114197,P2,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114198,D8,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114199,A1,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114200,A2,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114201,D7,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114202,B4,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114203,C5,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114204,C6,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L114205,B3,PASIR PANJANG DISTRIPARK,151,PASIR PANJANG ROAD,118480,na,Suspended
L66017,HL1,PARKVIEW ECLAT,138,GRANGE ROAD,249617,na,Suspended
L114826,3,na,15,SCIENCE CENTRE ROAD,609081,na,Suspended
L37852,PL1,na,31B,CHANCERY LANE,309600,na,Suspended
L54596,A,FLORENCE REGENCY,715,HOUGANG AVENUE 2,530715,na,Suspended
L54597,B,FLORENCE REGENCY,715,HOUGANG AVENUE 2,530715,na,Suspended
L54444,A,FLORENCE REGENCY,720,HOUGANG AVENUE 2,530720,na,Suspended
L54445,B,FLORENCE REGENCY,720,HOUGANG AVENUE 2,530720,na,Suspended
L56653,A,FLORENCE REGENCY,719,HOUGANG AVENUE 2,530719,na,Suspended
L56654,B,FLORENCE REGENCY,719,HOUGANG AVENUE 2,530719,na,Suspended
L55467,A,FLORENCE REGENCY,716,HOUGANG AVENUE 2,530716,na,Suspended
L55468,B,FLORENCE REGENCY,716,HOUGANG AVENUE 2,530716,na,Suspended
L70368,PL2,na,531,BUKIT BATOK STREET 23,659547,na,Suspended
L117824,1,na,2B,MEYER PLACE,437997,na,Suspended
L40749,P1,na,25B,TOH CRESCENT,507984,na,Suspended
L113099,1,na,12,JALAN RAYA,368552,Pending,Active
L72906,GL3,na,515,YISHUN INDUSTRIAL PARK A,768737,na,Suspended
L118858,A113,na,53 #01-13,UBI AVENUE 1,0,na,Suspended
L118865,1,na,2D,AYER RAJAH CRESCENT,139938,na,Suspended
L118919,A524,na,53 #05-24,UBI AVENUE 1,0,na,Suspended
L118987,1,na,53,TUAS VIEW WALK 2,0,na,Suspended
L119016,1,na,35,TUAS VIEW WALK 2,637560,na,Suspended
L119020,1,na,10 #03-03,KAKI BUKIT ROAD 1,0,na,Suspended
L119127,SL2,TELOK AYER HONG LIM GREEN COMMUNITY CENTER,20,UPPER PICKERING STREET,58284,na,Suspended
L119128,SL1,TELOK AYER HONG LIM GREEN COMMUNITY CENTER,20,UPPER PICKERING STREET,58284,na,Suspended
L119157,PL1,na,32,PARADISE ISLAND,98428,na,Suspended
L119166,HL1,na,30A,PLATINA ROAD,758646,na,Suspended
L119168,IPL1,na,35,COTSWOLD CLOSE,359626,na,Suspended
L119190,P1,na,1068,SEMBAWANG ROAD,758508,na,Suspended
L119205,PL1,BUILDING PERANAKAN PLACEAN,180,ORCHARD ROAD,238846,na,Suspended
L119206,PL2,BUILDING PERANAKAN PLACEAN,180,ORCHARD ROAD,238846,na,Suspended
L119238,HL18,na,1,SANDY ISLAND,98237,na,Suspended
L119250,PL1,na,38,PENAGA PLACE,757158,na,Suspended
L119269,1,na,47,JALAN GELEGAR,739796,na,Suspended
L119277,1,na,7,JALAN HITAM MANIS,278422,na,Suspended
L119304,PL1,na,59,GUL ROAD,629354,na,Suspended
L119365,VPL1,na,55,CASUARINA ROAD,579443,na,Suspended
L119366,IPL1,JEWEL @ CHUAN HOE,50,CHUAN HOE AVENUE,549848,na,Suspended
L119386,PL1,na,132,CACTUS ROAD,809643,na,Suspended
L119388,L246,EUHABITAT,246,JALAN EUNOS,415859,na,Suspended
L119389,L274,EUHABITAT,274,JALAN EUNOS,415845,na,Suspended
L119390,VPL1-84B,na,84B,LORONG M TELOK KURAU,423415,na,Suspended
L119394,G3,ENTREPRENEUR CENTRE,50,TAGORE LANE,787494,na,Suspended
L119408,PL1,na,62,BELMONT ROAD,269895,na,Suspended
L119440,HL1,na,15,TUA KONG TERRACE,455342,na,Suspended
L119446,PL1,THE WHITLEY RESIDENCES,137G,WHITLEY ROAD,297685,na,Suspended
L119448,PL1,THE WHITLEY RESIDENCES,137J,WHITLEY ROAD,297687,na,Suspended
L119449,PL1,THE WHITLEY RESIDENCES,137K,WHITLEY ROAD,297688,na,Suspended
L119455,PL1,THE WHITLEY RESIDENCES,139E,WHITLEY ROAD,297695,na,Suspended
L119456,HL1,na,111,CLOVER AVENUE,579381,na,Suspended
L119458,1,na,71,KAKI BUKIT INDUSTRIAL TERRACE,0,na,Suspended
L119472,PL1,na,75,AIRPORT CARGO ROAD,819458,na,Suspended
L119473,PL2,na,75,AIRPORT CARGO ROAD,819458,na,Suspended
L119474,PL3,na,75,AIRPORT CARGO ROAD,819458,na,Suspended
L119475,GL1,na,101,BANYAN AVENUE,627722,na,Suspended
L120341,4,WING FONG COURT,10,LORONG 14 GEYLANG,398922,na,Suspended
L120342,5,WING FONG COURT,10,LORONG 14 GEYLANG,398922,na,Suspended
L120369,12,HONG LEONG BUILDING,16,RAFFLES QUAY,48581,na,Suspended
L120375,B,BRADDELL VIEW,10A,BRADDELL HILL,579720,na,Suspended
L120386,A,BRADDELL VIEW,10E,BRADDELL HILL,579724,na,Suspended
L120396,4,FORTUNE CENTRE,190,MIDDLE ROAD,188979,na,Suspended
L120416,2,na,22,TANJONG KLING ROAD,628048,na,Suspended
L120434,1,na,1,JURONG WEST STREET 74,649149,na,Suspended
L120445,S1,The Heeren,260,ORCHARD ROAD,238855,na,Suspended
L120446,S2,The Heeren,260,ORCHARD ROAD,238855,na,Suspended
L120447,P1,The Heeren,260,ORCHARD ROAD,238855,na,Suspended
L120448,P2,The Heeren,260,ORCHARD ROAD,238855,na,Suspended
L120495,80,UBI TECHPARK,70 #01-08,UBI CRESCENT,408570,na,Suspended
L120698,HL1,LEVILLE ISUITES,28 #05-01,CEYLON ROAD,429621,na,Suspended
L120734,HL7,na,5F,EAST COAST TERRACE,454827,na,Suspended
L120756,A,na,351,CLEMENTI AVENUE 2,120351,na,Suspended
L120757,A,na,346,CLEMENTI AVENUE 5,120346,na,Suspended
L120764,1,JERVOIS GREEN,100A,JERVOIS ROAD,249057,na,Suspended
L120767,D,na,334,CLEMENTI AVENUE 2,120334,na,Suspended
L120815,D1B,MARINA SQUARE EXTENTION,6,RAFFLES BOULEVARD,39594,na,Suspended
L67830,PL1,na,6,TUAS SOUTH STREET 10,636941,na,Suspended
L77446,PL2,na,45,TANJONG RHU ROAD,436899,na,Suspended
L74221,B,SERANGOON VILLE,128,SERANGOON NORTH AVENUE 1,550128,na,Suspended
L74326,A,SERANGOON VILLE,134,SERANGOON NORTH AVENUE 1,550128,na,Suspended
L64567,1,na,16,CAMBRIDGE ROAD,219696,na,Suspended
L60104,HL1,na,681,CHANGI ROAD,419960,na,Suspended
L69817,VPL2,Clarke Quay,3C,RIVER VALLEY ROAD,179022,Pending,Active
L76416,3,Admin Bldg,31,SENOKO ROAD,758103,na,Suspended
L31753,1,na,2,NAMLY HILL,267266,Pending,Active
L60128,A525,na,53 #05-25,UBI AVENUE 1,408934,na,Suspended
L67837,1,na,33,TANJONG PAGAR ROAD,88456,na,Suspended
L41405,VPL1,CHARLTON RESIDENCES,7,CHARLTON ROAD,539557,na,Suspended
L58241,VPL1,CHARLTON RESIDENCES,5C,CHARLTON ROAD,539628,na,Suspended
L32427,PL1,na,77,UPPER EAST COAST ROAD,455218,na,Suspended
L43688,4,na,91 & 93,HOLLAND ROAD,0,na,Suspended
L43689,1,na,91 & 93,HOLLAND ROAD,0,na,Suspended
L43690,2,na,91 & 93,HOLLAND ROAD,0,na,Suspended
L43691,3,na,91 & 93,HOLLAND ROAD,0,na,Suspended
L74368,3,na,24,NEW INDUSTRIAL ROAD,536210,na,Suspended
L37592,HL1,SEAHILL,87,WEST COAST CRESCENT,126797,na,Suspended
L40392,PL1,na,4,WOODLANDS LOOP,738204,na,Suspended
L79533,1,na,12,ANG MO KIO STREET 64,569088,na,Suspended
L61375,PL1 #26-01,I RESIDENCES,20,IRRAWADDY ROAD,329550,na,Suspended
L37635,PL1(PlatformLift),ONE RAFFLES PLACE,1,RAFFLES PLACE,48616,na,Suspended
L56959,ISL1,THE PEAK @ CAIRNHILL 1,51,CAIRNHILL CIRCLE,229784,na,Suspended
L131278,1,-,9,BEGONIA ROAD,809978,na,Suspended
L131285,1,na,139,CAVENAGH ROAD,229627,na,Suspended
L37728,HL1,na,23,PENAGA PLACE,757352,na,Suspended
L28198,A,HDB,322,CLEMENTI AVENUE 5,120322,na,Suspended
L28199,B,HDB,322,CLEMENTI AVENUE 5,120322,na,Suspended
L34327,1,na,225C,QUEEN STREET,188554,na,Suspended
L39453,B,na,202,KALLANG BAHRU,339339,na,Suspended
L39457,C,na,202,KALLANG BAHRU,339339,na,Suspended
L44748,1,na,11,BALMORAL ROAD,259796,na,Suspended
L44749,2,na,11,BALMORAL ROAD,259796,na,Suspended
L44750,3,na,11,BALMORAL ROAD,259796,na,Suspended
L52215,platform lift,STARVILLE CONDOMINIUM,60,LENGKONG TIGA,417454,na,Suspended
L70287,4,CITILINK WAREHOUSE COMPLEX,102E,PASIR PANJANG ROAD,118529,na,Suspended
L75830,PL4,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L76436,PL5,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L76724,VL2,MALAYSIA DAIRY BUILDING,15,DAVIDSON ROAD,369946,na,Suspended
L76725,VL3,MALAYSIA DAIRY BUILDING,15,DAVIDSON ROAD,369946,na,Suspended
L78886,PL2,na,360,BALESTIER ROAD,329783,na,Suspended
L78887,PL3,na,360,BALESTIER ROAD,329783,na,Suspended
L78888,PL4,na,360,BALESTIER ROAD,329783,na,Suspended
L78889,SL1,na,360,BALESTIER ROAD,329783,na,Suspended
L78890,SL2,na,360,BALESTIER ROAD,329783,na,Suspended
L78891,FL1,na,360,BALESTIER ROAD,329783,na,Suspended
L78892,PL1,na,360,BALESTIER ROAD,329783,na,Suspended
L78893,SL3,na,360,BALESTIER ROAD,329783,na,Suspended
L78894,SL4,na,360,BALESTIER ROAD,329783,na,Suspended
L136955,PL1,na,243,LAVENDER STREET,338785,Pending,Active
L74201,A,SERANGOON VILLE,129,SERANGOON NORTH AVENUE 1,550129,na,Suspended
L74468,4,na,24,NEW INDUSTRIAL ROAD,536210,na,Suspended
L76038,PL6,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L80696,PL2,na,37,TAMPINES STREET 92,528885,na,Suspended
L80699,PL1,na,37,TAMPINES STREET 92,528885,na,Suspended
L36932,1 (CARLIFT),na,14,SANDY ISLAND,98250,na,Suspended
L76042,PL10,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L32418,SD4,na,75,STEVENS ROAD,257876,na,Suspended
L70585,VPL01,na,23,WILKINSON ROAD,436682,na,Suspended
L55920,PL2,iLiv @ Grange,74,GRANGE ROAD,249578,na,Suspended
L143933,HL1,Science Centre Singapore,15,SCIENCE CENTRE ROAD,609081,Pending,Active
L34270,1,na,31,GUL LANE,629425,na,Suspended
L67328,1,na,91,KOON SENG ROAD,427032,na,Suspended
L72907,Z-0091,na,21,SAKRA ROAD,627890,na,Suspended
L75750,PL9,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L76730,PL1,8Q,8,QUEEN STREET,188535,na,Suspended
L85494,B,na,235,CORPORATION DRIVE,619771,na,Suspended
L87171,VPL1,MONTCLAIR@WHITLEY,121B,WHITLEY ROAD,297814,na,Suspended
L37203,PL1(stairchair),GRAND PARK ORCHARD,270,ORCHARD ROAD,238857,na,Suspended
L37204,PL2(stairchair),GRAND PARK ORCHARD,270,ORCHARD ROAD,238857,na,Suspended
L63423,VPL01,na,381,KEW CRESCENT,466288,na,Suspended
L149127,HL1,-,64,BLOXHOME DRIVE,559759,na,Suspended
L72901,PL1,na,51,SHIPYARD ROAD,628139,na,Suspended
L72902,PL2,na,51,SHIPYARD ROAD,628139,na,Suspended
L72903,GL,na,51,SHIPYARD ROAD,628139,na,Suspended
L79883,HL1,ISUITES @PALM,24 #05-05,GLASGOW ROAD,549340,na,Suspended
L68883,1,na,54,JALAN LEBAN,577591,na,Suspended
L59412,PL1,na,78,WAK HASSAN DRIVE,757208,na,Suspended
L88441,PL1,na,45,LEEDON PARK,267913,na,Suspended
L80197,GL1,TIONG WOON CRANE & TRANSPORT,15,PANDAN CRESCENT,128470,na,Suspended
L79,PL1,ARMY MUSEUM,520,UPPER JURONG ROAD,638367,na,Suspended
L80,PL2,ARMY MUSEUM,520,UPPER JURONG ROAD,638367,na,Suspended
L150322,PL-01,St Andrew's Junior School,2,FRANCIS THOMAS DRIVE,359337,Pending,Active
L32125,PL1,na,156,GUL CIRCLE,629613,Pending,Active
L62361,1,na,299,UPPER PAYA LEBAR ROAD,534932,na,Suspended
L76435,PL2,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L43999,P1,KATONG PARK TOWER,114A,ARTHUR ROAD,439826,na,Suspended
L44000,P3,KATONG PARK TOWER,114A,ARTHUR ROAD,439826,na,Suspended
L86478,PL1,na,165,ENG KONG GARDEN,599263,na,Suspended
L68341,9,na,396,ALEXANDRA ROAD,119954,Pending,Active
L75867,PL1,na,28G,NASSIM ROAD,258459,na,Suspended
L88135,HL1,na,18,JALAN SELAMAT,418606,na,Suspended
L40942,HL4,MARINE BLUE,87,MARINE PARADE ROAD,449312,na,Suspended
L41575,L1,na,2E,BROADRICK ROAD,439515,na,Suspended
L155894,VPL1,na,10,BEGONIA ROAD,809800,Pending,Active
L155902,1,na,32,TUAS VIEW SQUARE,637778,Pending,Active
L60146,HL1,na,8,LADY HILL ROAD,258675,na,Suspended
L41949,PL1,na,45,BORTHWICK DRIVE,559548,na,Suspended
L157134,2,Poh Leng Building,21,MOONSTONE LANE,328462,na,Suspended
L157136,1,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157137,2,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157138,3,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157139,4,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157140,5,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157141,6,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157142,7,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157143,8,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157144,9,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157145,12,20 COLLYER QUAY,20,COLLYER QUAY,49319,na,Suspended
L157150,PL16B,SGX Centre,2 & 4,SHENTON WAY,68807,na,Suspended
L157151,PL17B,SGX Centre,2 & 4,SHENTON WAY,68807,na,Suspended
L157152,PL18B,SGX Centre,2 & 4,SHENTON WAY,68807,na,Suspended
L157172,VPL1,na,99,WEST COAST CRESCENT,126767,Pending,Active
L157227,PL1 (PLATFORM),KILLINEY 118,118,KILLINEY ROAD,239555,na,Suspended
L157232,NPL33,ASIA SQUARE TOWER 1,8,MARINA VIEW,18960,na,Suspended
L157263,BL1,Capital Tower,168,ROBINSON ROAD,68912,na,Suspended
L68430,SL1,na,22,ANG MO KIO INDUSTRIAL PARK 2,569506,na,Suspended
L75726,PL1,PEARL BANK APARTMENTS,1,PEARL BANK,169016,na,Suspended
L161279,1,na,16,BALMORAL PARK,259847,na,Suspended
L35684,1,na,13,JALAN JAMAL,457611,na,Suspended
L80351,VPL1,na,5,JALAN SEMPADAN,457376,na,Suspended
L59803,HL3,HELIOS RESIDENCES,15 #19-02,CAIRNHILL CIRCLE,229815,na,Suspended
L40913,HL3,MARINE BLUE,85,MARINE PARADE ROAD,449311,na,Suspended
L31450,PL1,na,24,TOH YI ROAD,596650,na,Suspended
L264,BLK 207B-1,na,51,PULAU TEKONG BESAR,508451,na,Suspended
L267,BLK 222-1,na,51,PULAU TEKONG BESAR,508451,na,Suspended
L79801,1,na,19A,GREENMEAD AVENUE,289449,na,Suspended
L80374,1,na,12,RIPLEY CRESCENT,556190,na,Suspended
L40722,GL,na,24,BENOI PLACE,629940,na,Suspended
L81941,PL1,na,3,LOYANG WAY 6,507077,na,Suspended
L87326,HL1,na,205F,PONGGOL SEVENTEENTH AVENUE,829676,na,Suspended
L86691,VPL1,na,950,OLD CHOA CHU KANG ROAD,699816,na,Suspended
L37637,1,na,71-77,STAMFORD ROAD,0,na,Suspended
L58365,SL1,na,14,GENTING ROAD,349475,Pending,Active
L40893,1,na,733,UPPER CHANGI ROAD EAST,486861,na,Suspended
L82069,FL4,na,56,PANDAN ROAD,609293,na,Suspended
L82071,CL2,na,56,PANDAN ROAD,609293,na,Suspended
L58929,PL1,na,565,BALESTIER ROAD,329927,na,Suspended
L66818,PL1,na,17,GREENLEAF PLACE,279421,na,Suspended
L74484,2,na,24,NEW INDUSTRIAL ROAD,536210,na,Suspended
L72474,P13,novotel singapore clarke quay,177A,RIVER VALLEY ROAD,179031,na,Suspended
L33632,A526,na,53 #05-26,UBI AVENUE 1,408934,na,Suspended
L64480,HL-01,na,450,JURONG EAST STREET 21,609604,na,Suspended
L78956,ISS-1,NATIONAL UNIVERSITY OF SINGAPORE,10,KENT RIDGE CRESCENT,119081,na,Suspended
L78957,ISS-2,NATIONAL UNIVERSITY OF SINGAPORE,10,KENT RIDGE CRESCENT,119081,na,Suspended
L173468,PL1,na,16,JERVOIS HILL,247712,na,Suspended
L40619,SL1,na,24,WOODLANDS INDUSTRIAL PARK E1,757742,na,Suspended
L173663,HL01(subj to refund),na,65,MERAGI ROAD,487939,Pending,Active
L173734,PL1,na,2 &4,WATTEN PARK,287404,Pending,Active
L173735,PL2,na,2 &4,WATTEN PARK,287404,Pending,Active
L39977,VPL1(#01-41A),CHANGI AIRPORT TERMINAL 3,65,AIRPORT BOULEVARD,819663,na,Suspended
L41429,HL1,na,9,SPRINGLEAF HEIGHT,788103,na,Suspended
L173952,SL03,Newton One,1,NEWTON ROAD,307943,Pending,Active
L60002,HL1,na,28A,PLATINA ROAD,758645,Pending,Active
L79772,L-STW20,SOUTH BEACH TOWER,28 #42-08,BEACH ROAD,189762,na,Suspended
L79773,L-STW21,SOUTH BEACH TOWER,28 #42-07,BEACH ROAD,189762,na,Suspended
L81841,31A,na,31A,NIM ROAD,807559,na,Suspended
L70016,HL1,na,31,CHILTERN DRIVE,359749,na,Suspended
L44001,P2,KATONG PARK TOWER,114A,ARTHUR ROAD,439826,na,Suspended
L44002,P4,KATONG PARK TOWER,114A,ARTHUR ROAD,439826,na,Suspended
L66100,P1,na,111,DEFU LANE 10,539226,na,Suspended
L43270,B,na,16,CAIRNHILL RISE,229744,na,Suspended
L44470,1,na,2,KIM YAM ROAD,239320,na,Suspended
L60577,L272,EUHABITAT,272,JALAN EUNOS,415846,na,Suspended
L76835,S3.2-1,na,50,NANYANG AVENUE,639798,na,Suspended
L68828,VPL1,na,78,LORONG AH SOO,536722,na,Suspended
L69208,HL,na,10,SANDY ISLAND,98246,na,Suspended
L69215,CARLIFT,na,10,SANDY ISLAND,98246,na,Suspended
L61477,FL1,na,9,HONGKONG STREET,59652,na,Suspended
L103532,HL1,na,82,VICTORIA PARK GROVE,266165,na,Suspended
L63416,63,na,60 #01-03,UBI CRESCENT,408569,na,Suspended
L74663,6,SCHOOL OF BIOLOGICAL SCIENCES,60,NANYANG DRIVE,637551,na,Suspended
L74665,2,SCHOOL OF BIOLOGICAL SCIENCES,60,NANYANG DRIVE,637551,na,Suspended
L74762,PL2,na,50,NANYANG AVENUE,639798,na,Suspended
L74763,PL3,na,50,NANYANG AVENUE,639798,na,Suspended
L32349,1,na,10 #03-30,KAKI BUKIT ROAD 1,416175,na,Suspended
L72194,S9,novotel singapore clarke quay,177A,RIVER VALLEY ROAD,179031,na,Suspended
L69502,P1,na,10A,UPPER WILKIE ROAD,228119,na,Suspended
L43269,A,na,16,CAIRNHILL RISE,229744,na,Suspended
L59533,1,na,31A,DUNSFOLD DRIVE,357712,na,Suspended
L54342,1,CHATEAU LA SALLE,36,LA SALLE STREET,456942,na,Suspended
L98386,HL1,na,228,BELGRAVIA DRIVE,804619,na,Suspended
L64125,1,na,13,TUAS SOUTH STREET 5,637555,na,Suspended
L67268,HL01,SKIES MILTONIA,5,MILTONIA CLOSE,768050,na,Suspended
L67528,HL1,SKIES MILTONIA,3,MILTONIA CLOSE,768049,na,Suspended
L67444,HL01,SKIES MILTONIA,7,MILTONIA CLOSE,768051,na,Suspended
L67292,HL01,SKIES MILTONIA,11,MILTONIA CLOSE,768053,na,Suspended
L67529,HL1,SKIES MILTONIA,15,MILTONIA CLOSE,768055,na,Suspended
L67496,HL01,SKIES MILTONIA,9,MILTONIA CLOSE,768052,na,Suspended
L67360,HL1,SKIES MILTONIA,1,MILTONIA CLOSE,768123,na,Suspended
L67383,HL01,SKIES MILTONIA,13,MILTONIA CLOSE,768054,na,Suspended
L101419,GL1,na,11,TUAS AVENUE 10,639135,na,Suspended
L251,1 BLK 44,na,51,PULAU TEKONG BESAR,508451,na,Suspended
L72272,P16,novotel singapore clarke quay,177A,RIVER VALLEY ROAD,179031,na,Suspended
L69867,CSL4,na,2,STAMFORD ROAD,178882,na,Suspended
L47562,1,PINEVALE,14,TAMPINES STREET 73,528829,na,Suspended
L77704,5,na,100,BEACH ROAD,189702,na,Suspended
L65940,PL1,STALLION HUB,8,TUAS SOUTH STREET 6,637120,na,Suspended
L65941,CL1,STALLION HUB,8,TUAS SOUTH STREET 6,637120,na,Suspended
L77154,1,NGEE ANN POLYTECHNIC,535,CLEMENTI ROAD,599492,na,Suspended
L60089,HL1,na,58,CROWHURST DRIVE,557937,na,Suspended
L87271,HL1,na,18,COVE GROVE,98215,Pending,Active
L118202,HL01,na,1,ENG KONG ROAD,599089,na,Suspended
L65907,PL1,na,49,SUNGEI KADUT STREET 6,728874,na,Suspended
L60550,PL1,na,931,UPPER BUKIT TIMAH ROAD,678207,na,Suspended
L38173,3,na,217,HENDERSON ROAD,159555,na,Suspended
L192047,Handicapped Lift 1,EAGLE SERVICES ASIA PTE LTD,51,CALSHOT ROAD,509927,Pending,Active
L63261,1,KRANJI WATER RECLAMATION PLANT,10,KRANJI ROAD,739520,na,Suspended
L68171,HL,THOMSON THREE,33,BRIGHT HILL DRIVE,573889,na,Suspended
L57858,LIFT 2,na,23,NEYTHAL ROAD,628588,na,Suspended
L63718,GL1-2,na,213,PANDAN GARDENS,609340,na,Suspended
